[S-12D] [Google] [2] [0.4431818181818182] S:[18], I:[0], D:[21]
[S-12D] [Kaldi] [2] [0.2840909090909091] S:[10], I:[3], D:[12]
[S-12D] [Google] [3] [0.5824175824175825] S:[28], I:[0], D:[25]
[S-12D] [Kaldi] [3] [0.31868131868131866] S:[15], I:[1], D:[13]
[S-12D] [Google] [4] [0.44021739130434784] S:[40], I:[0], D:[41]
[S-12D] [Kaldi] [4] [0.2391304347826087] S:[27], I:[1], D:[16]
[S-12D] [Google] [5] [0.5632911392405063] S:[36], I:[1], D:[52]
[S-12D] [Kaldi] [5] [0.34810126582278483] S:[33], I:[0], D:[22]
[S-18B] [Google] [0] [0.40604026845637586] S:[43], I:[1], D:[77]
[S-18B] [Kaldi] [0] [0.27181208053691275] S:[55], I:[7], D:[19]
[S-18B] [Google] [1] [0.33617021276595743] S:[27], I:[1], D:[51]
[S-18B] [Kaldi] [1] [0.19574468085106383] S:[26], I:[7], D:[13]
[S-18B] [Google] [2] [0.4] S:[29], I:[3], D:[40]
[S-18B] [Kaldi] [2] [0.24444444444444444] S:[32], I:[6], D:[6]
[S-18B] [Google] [3] [0.40476190476190477] S:[44], I:[3], D:[55]
[S-18B] [Kaldi] [3] [0.21428571428571427] S:[36], I:[6], D:[12]
[S-18B] [Google] [4] [0.3191489361702128] S:[33], I:[3], D:[54]
[S-18B] [Kaldi] [4] [0.25177304964539005] S:[35], I:[10], D:[26]
[S-18B] [Google] [5] [0.3020833333333333] S:[35], I:[2], D:[50]
[S-18B] [Kaldi] [5] [0.14583333333333334] S:[24], I:[6], D:[12]
[S-18B] [Google] [6] [0.29411764705882354] S:[17], I:[1], D:[17]
[S-18B] [Kaldi] [6] [0.17647058823529413] S:[10], I:[3], D:[8]
[S-18B] [Google] [7] [0.31343283582089554] S:[36], I:[5], D:[22]
[S-18B] [Kaldi] [7] [0.18407960199004975] S:[24], I:[4], D:[9]
[S-18B] [Google] [8] [0.4523809523809524] S:[9], I:[0], D:[10]
[S-18B] [Kaldi] [8] [0.3333333333333333] S:[9], I:[0], D:[5]
[S-18B] [Google] [9] [0.75] S:[5], I:[2], D:[2]
[S-18B] [Kaldi] [9] [0.5833333333333334] S:[5], I:[2], D:[0]
[S-18B] [Google] [10] [0.3157894736842105] S:[8], I:[0], D:[16]
[S-18B] [Kaldi] [10] [0.32894736842105265] S:[18], I:[5], D:[2]
[S-18B] [Google] [11] [0.36809815950920244] S:[34], I:[1], D:[25]
[S-18B] [Kaldi] [11] [0.25766871165644173] S:[24], I:[8], D:[10]
[S-26B] [Google] [0] [0.39325842696629215] S:[13], I:[0], D:[22]
[S-26B] [Kaldi] [0] [0.2696629213483146] S:[17], I:[2], D:[5]
[S-26B] [Google] [1] [0.3784860557768924] S:[38], I:[0], D:[57]
[S-26B] [Kaldi] [1] [0.28286852589641437] S:[47], I:[9], D:[15]
[S-26B] [Google] [2] [0.40569395017793597] S:[65], I:[3], D:[46]
[S-26B] [Kaldi] [2] [0.2526690391459075] S:[47], I:[10], D:[14]
[S-26B] [Google] [3] [0.496551724137931] S:[32], I:[2], D:[38]
[S-26B] [Kaldi] [3] [0.36551724137931035] S:[36], I:[4], D:[13]
[S-26B] [Google] [4] [0.39590443686006827] S:[58], I:[4], D:[54]
[S-26B] [Kaldi] [4] [0.22184300341296928] S:[39], I:[3], D:[23]
[S-26B] [Google] [5] [0.5187032418952618] S:[116], I:[2], D:[90]
[S-26B] [Kaldi] [5] [0.40648379052369077] S:[99], I:[6], D:[58]
[S-26B] [Google] [6] [0.33516483516483514] S:[18], I:[1], D:[42]
[S-26B] [Kaldi] [6] [0.26373626373626374] S:[33], I:[2], D:[13]
[S-26B] [Google] [7] [0.3069306930693069] S:[16], I:[0], D:[15]
[S-26B] [Kaldi] [7] [0.297029702970297] S:[25], I:[3], D:[2]
[S-26B] [Google] [8] [0.3275862068965517] S:[19], I:[3], D:[16]
[S-26B] [Kaldi] [8] [0.2413793103448276] S:[13], I:[5], D:[10]
[S-26B] [Google] [9] [0.36666666666666664] S:[8], I:[0], D:[3]
[S-26B] [Kaldi] [9] [0.36666666666666664] S:[8], I:[1], D:[2]
[S-26B] [Google] [10] [0.574468085106383] S:[33], I:[2], D:[19]
[S-26B] [Kaldi] [10] [0.39361702127659576] S:[27], I:[1], D:[9]
[S-26B] [Google] [11] [0.5] S:[0], I:[0], D:[5]
[S-26B] [Kaldi] [11] [0.3] S:[2], I:[0], D:[1]
[S-30B] [Google] [0] [0.45021645021645024] S:[35], I:[2], D:[67]
[S-30B] [Kaldi] [0] [0.33766233766233766] S:[51], I:[5], D:[22]
[S-30B] [Google] [1] [0.42424242424242425] S:[13], I:[1], D:[56]
[S-30B] [Kaldi] [1] [0.32727272727272727] S:[40], I:[6], D:[8]
[S-30B] [Google] [2] [0.2581699346405229] S:[22], I:[1], D:[56]
[S-30B] [Kaldi] [2] [0.19281045751633988] S:[41], I:[5], D:[13]
[S-30B] [Google] [3] [0.2784313725490196] S:[24], I:[1], D:[46]
[S-30B] [Kaldi] [3] [0.20784313725490197] S:[39], I:[2], D:[12]
[S-30B] [Google] [4] [0.3380281690140845] S:[61], I:[1], D:[106]
[S-30B] [Kaldi] [4] [0.28169014084507044] S:[89], I:[5], D:[46]
[S-30B] [Google] [5] [0.3045186640471513] S:[49], I:[3], D:[103]
[S-30B] [Kaldi] [5] [0.2220039292730845] S:[70], I:[5], D:[38]
[S-30B] [Google] [6] [0.30158730158730157] S:[1], I:[0], D:[18]
[S-30B] [Kaldi] [6] [0.2857142857142857] S:[10], I:[0], D:[8]
[S-30B] [Google] [7] [0.325] S:[11], I:[0], D:[15]
[S-30B] [Kaldi] [7] [0.25] S:[15], I:[3], D:[2]
[S-30B] [Google] [8] [0.4166666666666667] S:[1], I:[0], D:[14]
[S-30B] [Kaldi] [8] [0.3333333333333333] S:[8], I:[1], D:[3]
[S-30B] [Google] [9] [0.509090909090909] S:[8], I:[0], D:[20]
[S-30B] [Kaldi] [9] [0.18181818181818182] S:[7], I:[0], D:[3]
[S-30B] [Google] [10] [0.6470588235294118] S:[5], I:[0], D:[17]
[S-30B] [Kaldi] [10] [0.38235294117647056] S:[12], I:[0], D:[1]
[S-30B] [Google] [11] [0.43103448275862066] S:[4], I:[1], D:[20]
[S-30B] [Kaldi] [11] [0.3275862068965517] S:[9], I:[3], D:[7]
[S-2B] [Google] [0] [0.5765765765765766] S:[14], I:[0], D:[50]
[S-2B] [Kaldi] [0] [0.43243243243243246] S:[32], I:[2], D:[14]
[S-2B] [Google] [1] [0.6758620689655173] S:[25], I:[0], D:[73]
[S-2B] [Kaldi] [1] [0.5586206896551724] S:[43], I:[3], D:[35]
[S-2B] [Google] [2] [0.5734406438631791] S:[136], I:[6], D:[143]
[S-2B] [Kaldi] [2] [0.4084507042253521] S:[115], I:[12], D:[76]
[S-2B] [Google] [3] [0.4887640449438202] S:[38], I:[0], D:[49]
[S-2B] [Kaldi] [3] [0.33146067415730335] S:[36], I:[0], D:[23]
[S-2B] [Google] [4] [0.4945652173913043] S:[82], I:[1], D:[99]
[S-2B] [Kaldi] [4] [0.39945652173913043] S:[96], I:[6], D:[45]
[S-2B] [Google] [5] [0.5304878048780488] S:[93], I:[2], D:[166]
[S-2B] [Kaldi] [5] [0.3231707317073171] S:[85], I:[2], D:[72]
[S-17A] [Google] [0] [0.3395061728395062] S:[72], I:[6], D:[87]
[S-17A] [Kaldi] [0] [0.205761316872428] S:[67], I:[9], D:[24]
[S-17A] [Google] [1] [0.2645051194539249] S:[75], I:[6], D:[74]
[S-17A] [Kaldi] [1] [0.14505119453924914] S:[59], I:[4], D:[22]
[S-17A] [Google] [2] [0.22012578616352202] S:[27], I:[4], D:[39]
[S-17A] [Kaldi] [2] [0.10062893081761007] S:[21], I:[5], D:[6]
[S-17A] [Google] [3] [0.2978723404255319] S:[105], I:[7], D:[70]
[S-17A] [Kaldi] [3] [0.16366612111292964] S:[67], I:[14], D:[19]
[S-17A] [Google] [4] [0.296583850931677] S:[98], I:[5], D:[88]
[S-17A] [Kaldi] [4] [0.14130434782608695] S:[59], I:[5], D:[27]
[S-17A] [Google] [5] [0.303951367781155] S:[41], I:[0], D:[59]
[S-17A] [Kaldi] [5] [0.14285714285714285] S:[29], I:[3], D:[15]
[S-17A] [Google] [6] [0.3549618320610687] S:[57], I:[5], D:[31]
[S-17A] [Kaldi] [6] [0.17938931297709923] S:[34], I:[7], D:[6]
[S-17A] [Google] [7] [0.3514056224899598] S:[106], I:[9], D:[60]
[S-17A] [Kaldi] [7] [0.1827309236947791] S:[62], I:[10], D:[19]
[S-17A] [Google] [8] [0.2974137931034483] S:[31], I:[5], D:[33]
[S-17A] [Kaldi] [8] [0.125] S:[20], I:[3], D:[6]
[S-17A] [Google] [9] [0.2558139534883721] S:[50], I:[4], D:[45]
[S-17A] [Kaldi] [9] [0.1524547803617571] S:[37], I:[5], D:[17]
[S-17A] [Google] [10] [0.1926605504587156] S:[54], I:[6], D:[45]
[S-17A] [Kaldi] [10] [0.11376146788990826] S:[36], I:[7], D:[19]
[S-17A] [Google] [11] [0.19540229885057472] S:[11], I:[0], D:[6]
[S-17A] [Kaldi] [11] [0.1724137931034483] S:[11], I:[1], D:[3]
[S-15C] [Google] [0] [0.344] S:[39], I:[2], D:[45]
[S-15C] [Kaldi] [0] [0.204] S:[41], I:[4], D:[6]
[S-15C] [Google] [1] [0.2894736842105263] S:[37], I:[3], D:[37]
[S-15C] [Kaldi] [1] [0.21428571428571427] S:[35], I:[9], D:[13]
[S-15C] [Google] [2] [0.3317972350230415] S:[34], I:[4], D:[34]
[S-15C] [Kaldi] [2] [0.2350230414746544] S:[31], I:[7], D:[13]
[S-15C] [Google] [3] [0.29535864978902954] S:[29], I:[1], D:[40]
[S-15C] [Kaldi] [3] [0.20253164556962025] S:[37], I:[1], D:[10]
[S-15C] [Google] [4] [0.19739696312364424] S:[36], I:[5], D:[50]
[S-15C] [Kaldi] [4] [0.15184381778741865] S:[41], I:[14], D:[15]
[S-15C] [Google] [5] [0.34710743801652894] S:[61], I:[3], D:[62]
[S-15C] [Kaldi] [5] [0.209366391184573] S:[48], I:[3], D:[25]
[S-15C] [Google] [6] [0.41935483870967744] S:[6], I:[1], D:[6]
[S-15C] [Kaldi] [6] [0.5161290322580645] S:[12], I:[1], D:[3]
[S-15C] [Google] [7] [0.5689655172413793] S:[32], I:[7], D:[27]
[S-15C] [Kaldi] [7] [0.4051724137931034] S:[19], I:[20], D:[8]
[S-15C] [Google] [8] [0.19933554817275748] S:[34], I:[2], D:[24]
[S-15C] [Kaldi] [8] [0.18604651162790697] S:[28], I:[15], D:[13]
[S-24D] [Google] [0] [0.5101214574898786] S:[59], I:[0], D:[67]
[S-24D] [Kaldi] [0] [0.29959514170040485] S:[52], I:[4], D:[18]
[S-24D] [Google] [1] [0.40458015267175573] S:[50], I:[2], D:[54]
[S-24D] [Kaldi] [1] [0.21374045801526717] S:[33], I:[5], D:[18]
[S-24D] [Google] [2] [0.4368421052631579] S:[94], I:[6], D:[66]
[S-24D] [Kaldi] [2] [0.2631578947368421] S:[60], I:[11], D:[29]
[S-24D] [Google] [3] [0.37473684210526315] S:[95], I:[4], D:[79]
[S-24D] [Kaldi] [3] [0.26105263157894737] S:[80], I:[14], D:[30]
[S-24D] [Google] [4] [0.40282131661442006] S:[123], I:[2], D:[132]
[S-24D] [Kaldi] [4] [0.21786833855799373] S:[89], I:[23], D:[27]
[S-24D] [Google] [5] [0.4415322580645161] S:[120], I:[3], D:[96]
[S-24D] [Kaldi] [5] [0.25806451612903225] S:[72], I:[13], D:[43]
[S-24D] [Google] [6] [0.4588235294117647] S:[16], I:[0], D:[23]
[S-24D] [Kaldi] [6] [0.21176470588235294] S:[10], I:[0], D:[8]
[S-24D] [Google] [7] [0.532258064516129] S:[25], I:[1], D:[7]
[S-24D] [Kaldi] [7] [0.3870967741935484] S:[17], I:[5], D:[2]
[S-24D] [Google] [8] [0.2833333333333333] S:[5], I:[0], D:[12]
[S-24D] [Kaldi] [8] [0.21666666666666667] S:[7], I:[1], D:[5]
[S-24D] [Google] [9] [0.5471698113207547] S:[50], I:[0], D:[37]
[S-24D] [Kaldi] [9] [0.3333333333333333] S:[35], I:[13], D:[5]
[S-24D] [Google] [10] [0.4875] S:[18], I:[0], D:[21]
[S-24D] [Kaldi] [10] [0.2] S:[10], I:[2], D:[4]
[S-24D] [Google] [11] [0.49056603773584906] S:[23], I:[2], D:[27]
[S-24D] [Kaldi] [11] [0.3490566037735849] S:[24], I:[3], D:[10]

Google mean: 0.4064723381418918
Google standard deviation: 0.11859063309714289
Kaldi mean: 0.27362865176873774
Kaldi standard deviation: 0.10085910660965393

One mistake the google system makes is that it often does not transcribe 'mm' or 'mhm' sounds.
The google system also sometimes transcribes 'i' as 'uh', 'uh' as 'the' and 'yeah' as 'why'.
The Kaldi system sometimes transcribes 'on' as 'and', 'well' as 'why'. The Kaldi system also sometimes
simply misses a word present in the reference transcription. The system also incorrectly transcribes bigrams
sometimes, like 'i know' as 'all my'
